"EyeblasterAdID","SEAdID","AdGroupID","DestinationURL","AdTitle","AdText","AdDisplayURL"
"22976829","33599353830","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Volume Delegation.","Partner.Lenovo.com/Programs"
"23515489","35074779270","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Easy To Use Partner Program with","Partner.Lenovo.com/Programs"
"23515490","35074779390","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Offering Topsellers Rebates For","Partner.Lenovo.com/Programs"
"23837344","36961946910","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Join Lenovo's Partner Program And","Partner.Lenovo.com/Programs"
"23837345","36961947030","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Offer Superior Services To Clients","Partner.Lenovo.com/Programs"
"23837346","36961947150","3048376","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Collect Rebates On Lenovo Sales","Partner.Lenovo.com/Programs"
"19793612","28441340070","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","We Offer The Best Partner Programs","Lenovo.com/Partners-Program"
"19793613","28441340190","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Learn About Our Topseller Rebate","Lenovo.com/Partners-Program"
"19793614","28441340310","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Rebate Program. No","Lenovo.com/Partners-Program"
"19793615","28441340430","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus. Large Rebates","Lenovo.com/Partners-Program"
"19793616","28441340550","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Earn Large Rebates On Sales Made","Lenovo.com/Partners-Program"
"21007169","29833397790","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus Public Sector","Lenovo.com/Partners-Program"
"21007170","29833397910","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","Lenovo.com/Partners-Program"
"21007171","29833398030","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","Lenovo.com/Partners-Program"
"21835427","31366479870","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","We Offer The Best Partner Programs","LenovoPartnerNetwork.com/Program"
"21835428","31366479990","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Learn About Our Topseller Rebate","LenovoPartnerNetwork.com/Program"
"21835429","31366480110","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Rebate Program. No","LenovoPartnerNetwork.com/Program"
"21835430","31366480230","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus. Large Rebates","LenovoPartnerNetwork.com/Program"
"21835431","31366480350","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Earn Large Rebates On Sales Made","LenovoPartnerNetwork.com/Program"
"21835432","31366480470","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus Public Sector","LenovoPartnerNetwork.com/Program"
"21835433","31366480590","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","LenovoPartnerNetwork.com/Program"
"21835434","31366480710","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","LenovoPartnerNetwork.com/Program"
"22771002","33178259190","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","We Offer The Best Partner Programs","Partner.LenovoNetwork.com/Program"
"22771003","33178259310","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Learn About Our Topseller Rebate","Partner.LenovoNetwork.com/Program"
"22771004","33178259430","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Rebate Program. No","Partner.LenovoNetwork.com/Program"
"22771005","33178259550","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus. Large Rebates","Partner.LenovoNetwork.com/Program"
"22771006","33178259670","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Earn Large Rebates On Sales Made","Partner.LenovoNetwork.com/Program"
"22771007","33178259790","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus Public Sector","Partner.LenovoNetwork.com/Program"
"22771008","33178259910","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","Partner.LenovoNetwork.com/Program"
"22771009","33178260030","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","Partner.LenovoNetwork.com/Program"
"22863034","33386603910","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","We Offer The Best Partner Programs","PartnerInfo.Lenovo.com/Program"
"22863035","33386604030","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Learn About Our Topseller Rebate","PartnerInfo.Lenovo.com/Program"
"22863036","33386604150","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Rebate Program. No","PartnerInfo.Lenovo.com/Program"
"22863037","33386604270","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus. Large Rebates","PartnerInfo.Lenovo.com/Program"
"22863038","33386604390","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Earn Large Rebates On Sales Made","PartnerInfo.Lenovo.com/Program"
"22863039","33386604510","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","New Customer Bonus Public Sector","PartnerInfo.Lenovo.com/Program"
"22863040","33386604630","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","PartnerInfo.Lenovo.com/Program"
"22863041","33386604750","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml","Lenovo Partner Programs","Topseller Volume Delegation.","PartnerInfo.Lenovo.com/Program"
"22909417","33460968870","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","We Offer The Best Partner Programs","PartnerInfo.Lenovo.com/Program"
"22909418","33460968990","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Learn About Our Topseller Rebate","PartnerInfo.Lenovo.com/Program"
"22909419","33460969110","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Rebate Program. No","PartnerInfo.Lenovo.com/Program"
"22909420","33460969230","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","New Customer Bonus. Large Rebates","PartnerInfo.Lenovo.com/Program"
"22909421","33460969350","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Earn Large Rebates On Sales Made","PartnerInfo.Lenovo.com/Program"
"22909422","33460969470","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","New Customer Bonus Public Sector","PartnerInfo.Lenovo.com/Program"
"22909423","33460969590","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Volume Delegation.","PartnerInfo.Lenovo.com/Program"
"22909424","33460969710","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Volume Delegation.","PartnerInfo.Lenovo.com/Program"
"22976874","33599119470","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Lenovo Offers A Rebate Program To","Partner.Lenovo.com/Programs"
"22976875","33599119590","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Earn More For New Customer Rebates","Partner.Lenovo.com/Programs"
"22976876","33599119710","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Thinkpad Helix Up To 50% Off!","Partner.Lenovo.com/Programs"
"22976877","33599355870","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","We Offer The Best Partner Programs","Partner.Lenovo.com/Programs"
"22976878","33599355990","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Learn About Our Topseller Rebate","Partner.Lenovo.com/Programs"
"22976879","33599356110","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Rebate Program. No","Partner.Lenovo.com/Programs"
"22976880","33599356230","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","New Customer Bonus. Large Rebates","Partner.Lenovo.com/Programs"
"22976881","33599356350","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Earn Large Rebates On Sales Made","Partner.Lenovo.com/Programs"
"22976882","33599356470","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","New Customer Bonus Public Sector","Partner.Lenovo.com/Programs"
"22976883","33599356590","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Volume Delegation.","Partner.Lenovo.com/Programs"
"22976884","33599356710","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Topseller Volume Delegation.","Partner.Lenovo.com/Programs"
"23515501","35074779990","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Easy To Use Partner Program with","Partner.Lenovo.com/Programs"
"23515502","35074780110","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partner Programs","Offering Topsellers Rebates For","Partner.Lenovo.com/Programs"
"23837359","36961947990","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Join Lenovo's Partner Program And","Partner.Lenovo.com/Programs"
"23837360","36961948110","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Offer Superior Services To Clients","Partner.Lenovo.com/Programs"
"23837361","36961948230","3048381","http://www.partnerinfo.lenovo.com/partners/us/programs/programs.shtml?cid=us:display:I8Fr0e&dfaid=1","Lenovo Partners Programs","Collect Rebates On Lenovo Sales","Partner.Lenovo.com/Programs"
"19793742","28441357470","3048408","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"19793743","28441357590","3048408","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"19793744","28441357710","3048408","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"19793745","28441357830","3048408","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22909489","33460980390","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"22909490","33460980510","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"22909491","33460980630","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"22909492","33460980750","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22976959","33599123550","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSC.com"
"22976960","33599451150","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSC.com"
"23170198","34259364870","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSolutionsCentre.com"
"23170200","34259364990","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSolutionsCentre.com"
"23515529","35074783350","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Support Resources. Upgrades","LenovoSolutionsCentre.com"
"23515530","35074783470","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo Services And Upgrades. Find","LenovoSolutionsCentre.com"
"23837392","36961953030","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Offer Our Business Partners Access","LenovoSolutionsCentre.com"
"23837393","36961953150","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Providing Solutions For Services &","LenovoSolutionsCentre.com"
"23837394","36961953270","3048408","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Solutions For Products And Services","LenovoSolutionsCentre.com"
"19793750","28441356030","3048410","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"19793751","28441356150","3048410","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"19793752","28441356270","3048410","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"19793753","28441356390","3048410","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22909497","33460978950","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"22909498","33460979070","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"22909499","33460979190","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"22909500","33460979310","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22976963","33599123190","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSC.com"
"22976964","33599450790","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSC.com"
"23170204","34259364150","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSolutionsCentre.com"
"23170205","34259364270","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSolutionsCentre.com"
"23515533","35074782630","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Support Resources. Upgrades","LenovoSolutionsCentre.com"
"23515534","35074782750","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo Services And Upgrades. Find","LenovoSolutionsCentre.com"
"23837398","36961951950","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Offer Our Business Partners Access","LenovoSolutionsCentre.com"
"23837399","36961952070","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Providing Solutions For Services &","LenovoSolutionsCentre.com"
"23837400","36961952190","3048410","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Solutions For Products And Services","LenovoSolutionsCentre.com"
"19793786","28441356990","3048419","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"19793787","28441357110","3048419","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"19793788","28441357230","3048419","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"19793789","28441357350","3048419","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22909533","33460979910","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"22909534","33460980030","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"22909535","33460980150","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"22909536","33460980270","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22976981","33599123430","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSC.com"
"22976982","33599451030","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSC.com"
"23170243","34259364630","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSolutionsCentre.com"
"23170244","34259364750","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSolutionsCentre.com"
"23515557","35074783110","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Support Resources. Upgrades","LenovoSolutionsCentre.com"
"23515558","35074783230","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo Services And Upgrades. Find","LenovoSolutionsCentre.com"
"23837425","36961952670","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Offer Our Business Partners Access","LenovoSolutionsCentre.com"
"23837426","36961952790","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Providing Solutions For Services &","LenovoSolutionsCentre.com"
"23837427","36961952910","3048419","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Solutions For Products And Services","LenovoSolutionsCentre.com"
"19793822","28441357950","3048428","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"19793823","28441358070","3048428","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"19793824","28441358190","3048428","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"19793825","28441358310","3048428","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22909569","33460980870","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"22909570","33460980990","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"22909571","33460981110","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"22909572","33460981230","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22976999","33599123670","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSC.com"
"22977000","33599451270","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSC.com"
"23170270","34259365110","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSolutionsCentre.com"
"23170271","34259365230","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSolutionsCentre.com"
"23515577","35074783590","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Support Resources. Upgrades","LenovoSolutionsCentre.com"
"23515578","35074783710","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo Services And Upgrades. Find","LenovoSolutionsCentre.com"
"23837452","36961953390","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Offer Our Business Partners Access","LenovoSolutionsCentre.com"
"23837453","36961953510","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Providing Solutions For Services &","LenovoSolutionsCentre.com"
"23837454","36961953630","3048428","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Solutions For Products And Services","LenovoSolutionsCentre.com"
"19793830","28441356510","3048430","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"19793831","28441356630","3048430","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"19793832","28441356750","3048430","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"19793833","28441356870","3048430","http://www.lenovosolutionscentre.com/","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22909577","33460979430","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find The Right Product Or Service","LenovoSolutionsCentre.com"
"22909578","33460979550","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Lenovo","LenovoSolutionsCentre.com"
"22909579","33460979670","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Supporting Resources  Hardware","LenovoSolutionsCentre.com"
"22909580","33460979790","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Lenovo Services & Upgrades And","LenovoSolutionsCentre.com"
"22977003","33599123310","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSC.com"
"22977004","33599450910","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSC.com"
"23170274","34259364390","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo's Solutions Centre Helps You","LenovoSolutionsCentre.com"
"23170275","34259364510","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Offers Support Resources  Services","LenovoSolutionsCentre.com"
"23515582","35074782870","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Find Support Resources. Upgrades","LenovoSolutionsCentre.com"
"23515584","35074782990","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solutions Centre","Lenovo Services And Upgrades. Find","LenovoSolutionsCentre.com"
"23837458","36961952310","3048430","http://www.lenovosolutionscentre.com/?cid=us:display:RNz0fA&dfaid=1","Lenovo Solution Centre","Offer Our Business Partners Access","LenovoSolutionsCentre.com"
