"CityID","CityName"
"7557","Bryansk"
"29946","Bryanston"
"56988","Bryant"
"56574","Bryant"
"49526","Bryant"
"55800","Bryant"
"57539","Bryant"
"10576","Bryant"
"54381","Bryant"
"56482","Bryant"
"36737","Bryant Pond"
"52756","Bryantown"
"600","Bryantsville"
"23374","Bryantville"
"64814","Bryce"
"54181","Bryceville"
"96279","Bryden"
"141785","Brye"
"186366","Bryenton"
"159792","Bryggja"
"253990","Brymbo"
"5496","Bryn Athyn"
"64844","Bryn Mawr"
"1246","Bryn Mawr"
"254294","Bryncethin"
"41116","Bryne"
"253620","Brynmawr"
"255686","Brynmenyn"
"255390","Brynna"
"32604","Bryrup"
"46460","Bryson"
"178","Bryson City"
"37381","Brzeg"
"160866","Brzeg Dolny"
"243449","Brzegi"
"161005","Brzesc Kujawski"
"41548","Brzesko"
"162757","Brzesko"
"51299","Brzeszcze"
"161393","Brzezie"
"161145","Brzeziny"
"190873","Brzeznica"
"257017","Brzeznica"
"190960","Brzeznica"
"42600","Brzeznio"
"161243","Brzezno"
"162758","Brzezno"
"162175","Brzezno Szlacheckie"
"101671","Brzice"
"246522","Brzostek"
"258358","Brzotin"
"161006","Brzoza"
"161996","Brzoza Krolewska"
"161007","Brzozie"
"37368","Brzozow"
"161008","Brzuze"
"161997","Brzyska"
"161998","Brzyska Wola"
"233806","Buais"
"217931","Buanes"
"97795","Buangor"
"160283","Buanoy"
"96280","Buaraba"
"149660","Buaran"
"163264","Buarcos"
"78536","Bubach"
"169947","Bubal"
"186367","Bubartown"
"255283","Bubbenhall"
"243653","Bubbiano"
"247188","Bubbio"
"63020","Bubendorf"
"78537","Bubenheim"
"75647","Bubenreuth"
"75648","Bubesheim"
"29411","Bubikon"
"169626","Bubion"
"101602","Bublava"
"78538","Buborn"
"221677","Bubry"
"81817","Bubsheim"
"160445","Bubukal"
"254394","Bubwith"
"43378","Buc"
"175929","Buca"
"47793","Bucak"
"237281","Bucamps"
"259203","Bucani"
"259584","Bucany"
"14086","Bucaramanga"
"65610","Bucasia"
"96281","Bucca"
"96282","Buccan"
"94947","Buccarumbi"
"154034","Buccheri"
"151190","Bucchianico"
"39479","Buccino"
"164724","Bucecea"
"233807","Buceels"
"163638","Bucelas"
"157247","Bucerias"
"224361","Bucey-En-Othe"
"225762","Bucey-Les-Gy"
"225763","Bucey-Les-Traves"
"75649","Buch"
"175130","Buch"
"78539","Buch"
"94391","Buch"
"75650","Buch Am Buchrain"
"75651","Buch Am Erlbach"
"75652","Buch Am Wald"
"91625","Bucha"
"82430","Bucha"
"91769","Buchach"
"43449","Buchan"
"97796","Buchan South"
"57173","Buchanan"
"18013","Buchanan"
"23344","Buchanan"
"54614","Buchanan"
"6540","Buchanan"
"41553","Buchanan"
"59722","Buchanan Dam"
"187389","Buchans"
"187390","Buchans Junction"
"17843","Bucharest"
"75653","Buchbach"
"174574","Buchberg"
"75654","Buchberg"
"75655","Buchbrunn"
"75656","Buchdorf"
"226852","Buchelay"
"174048","Buchen"
"42494","Buchen"
"81818","Buchenbach"
"75657","Buchenberg"
"40381","Bucheon"
"245358","Bucheonucheguksaseoham"
"224362","Bucheres"
"224363","Buchey"
"82431","Buchfart"
"75658","Buchhofen"
"174049","Buchholterberg"
"78540","Buchholz"
"34752","Buchholz"
"80038","Buchholz"
"80039","Buchhorst"
"75153","Buchhorst"
"257205","Buchin"
"94104","Buchkirchen"
"42657","Buchloe"
"68307","Buchlovice"
"256019","Buchlyvie"
"63019","Buchrain"
"173931","Buchs"
"246897","Buchs"
"40615","Buchs"
"175131","Buchs"
"55621","Buchtel"
"158848","Buchten"
"229076","Buchy"
"102165","Bucina"
"150366","Bucine"
"244041","Bucium"
"165094","Buciumeni"
"165779","Buciumi"
"257224","Buciumi"
"185199","Buck Creek"
"47998","Buck Creek"
"52636","Buck Hill Falls"
"185200","Buck Lake"
"94948","Buckajo"
"54824","Buckatunna"
"40494","Buckeburg"
"75659","Buckenhof"
"9900","Buckeye"
"53233","Buckeye"
"30533","Buckeye Lake"
"45965","Buckeystown"
"49015","Buckfastleigh"
"9083","Buckfield"
"3349","Buckhannon"
"253586","Buckhaven"
"13745","Buckhead"
"59523","Buckholts"
"60431","Buckhorn"
"55137","Buckhorn"
"61214","Buckhurst Hill"
"47567","Buckie"
"39561","Buckingham"
"57428","Buckingham"
"17802","Buckingham"
"56256","Buckingham"
"98952","Buckingham"
"16402","Buckingham"
"46988","Buckingham"
"45892","Buckland"
"34065","Buckland"
"97797","Buckland"
"97319","Buckland"
"61010","Buckland"
"255291","Bucklebury"
"254920","Bucklesham"
"45636","Buckley"
"15152","Buckley"
"256040","Buckley"
"56015","Buckley"
"97798","Buckley"
"36547","Bucklin"
"37144","Bucklin"
"56853","Buckman"
"6720","Buckner"
"58920","Buckner"
"45984","Buckner"
"57740","Buckner"
"75154","Buckow"
"97799","Buckrabanyule"
"44160","Bucks"
"32870","Bucksburn"
"22623","Bucksport"
"60821","Bucoda"
"164957","Bucosnita"
"165706","Bucov"
"165128","Bucovat"
"66369","Bucovice"
"232622","Bucquoy"
"91997","Bucsa"
"165206","Bucsani"
"165868","Bucsoaia"
"93721","Bucsuszentlaszlo"
"93722","Bucsuta"
"243921","Bucto"
"20827","Buctouche"
"165334","Bucu"
"237282","Bucy-Le-Long"
"222879","Bucy-Le-Roi"
"237283","Bucy-Les-Cerny"
"237284","Bucy-Les-Pierrepont"
"222880","Bucy-Saint-Liphard"
"43784","Bucyrus"
"58073","Bucyrus"
"6746","Bucyrus"
"161146","Buczek"
"162388","Buczkowice"
"53172","Bud"
"91847","Buda"
"44318","Buda"
"6221","Buda"
"165869","Buda"
"257215","Budacu De Jos"
"92991","Budajeno"
"258577","Budak"
"244834","Budak"
"64410","Budakalasz"
"48326","Budakeszi"
"259934","Budanica"
"48324","Budaors"
"17848","Budapest"
"244385","Budapest"
"63825","Budaun"
"259669","Budca"
"7965","Budd Lake"
"77078","Buddenhagen"
"247032","Budduso"
"39704","Bude"
"47157","Bude"
"164409","Budeasa"
"24965","Budel"
"245125","Budel Dorplein"
"158976","Budel-Schoot"
"228360","Budeliere"
"43896","Budelsdorf"
"259884","Budenec"
"62403","Budenheim"
"44747","Budennovsk"
"163395","Budens"
"43450","Buderim"
"164905","Budesti"
"164649","Budesti"
"97800","Budgeree"
"94949","Budgewoi"
"148730","Budhgaon"
"148986","Budhlada"
"169764","Budia"
"164762","Budila"
"102532","Budimerice"
"229077","Buding"
"43892","Budingen"
"141057","Budingen"
"145661","Budinscina"
"102166","Budislav"
"66408","Budisov"
"101839","Budisov Nad Budisovkou"
"101840","Budisovice"
"102971","Budkov"
"229078","Budling"
"259651","Budmerice"
"155685","Budo"
"153228","Budoia"
"217932","Budos"
"162176","Budowo"
"150801","Budrie"
"42007","Budrio"
"151797","Budrio"
"245773","Budrovci"
"190930","Budry"
"164551","Budureasa"
"164650","Budus"
"43321","Budva"
"258724","Budy"
"101234","Budyne"
"102840","Budyne Nad Ohri"
"162610","Budzislaw Koscielny"
"161147","Budziszewice"
"190824","Budziszow Wielki"
"161999","Budziwoj"
"190815","Budzow"
"162611","Budzyn"
"48180","Buea"
"246231","Buechel"
"248201","Buechen"
"243630","Buechenbach"
"247586","Buechenbeuren"
"258834","Buechlberg"
"160695","Bued"
"247412","Bueddenstedt"
"245343","Buedlich"
"243154","Buehlertal"
"244223","Buehlertann"
"244507","Buehlerzell"
"235132","Bueil"
"246926","Buelkau"
"240721","Buellas"
"20564","Buellton"
"243102","Buelow"
"245584","Buelstringen"
"3473","Buena"
"23782","Buena"
"146575","Buena Fe"
"1986","Buena Park"
"2945","Buena Vista"
"30464","Buena Vista"
"36274","Buena Vista"
"52095","Buena Vista"
"54630","Buena Vista"
"8995","Buena Vista"
"247130","Buena Yerba"
"44217","Buenaventura"
"172589","Buenaventura"
"169518","Buenavista"
"156892","Buenavista"
"157641","Buenavista"
"160384","Buenavista"
"252974","Buenavista"
"157126","Buenavista"
"172497","Buenavista Del Norte"
"169414","Buendia"
"160822","Buenlag"
"160823","Bueno"
"63713","Bueno Brandao"
"2547","Buenos Aires"
"157127","Buenos Aires"
"246994","Buenos Aires Colonia"
"246665","Buensdorf"
"143036","Buerarema"
"171706","Bueras"
"258830","Buergel"
"243240","Buergstadt"
"68016","Buerjin"
"247324","Buermoos"
"244826","Buers"
"246977","Buesum"
"216952","Buethwiller"
"245299","Buetow"
"245082","Buettel"
"242981","Buettelborn"
"244692","Buetthard"
"171645","Bueu"
"163529","Bufarda"
"643","Buffalo"
"7170","Buffalo"
"30649","Buffalo"
"146","Buffalo"
"56483","Buffalo"
"57322","Buffalo"
"37815","Buffalo"
"5650","Buffalo"
"58192","Buffalo"
"9871","Buffalo"
"53913","Buffalo"
"55404","Buffalo"
"97801","Buffalo"
"57102","Buffalo"
"46238","Buffalo"
"185201","Buffalo"
"10016","Buffalo"
"55892","Buffalo"
"55293","Buffalo"
"22877","Buffalo Center"
"23296","Buffalo Creek"
"185624","Buffalo Creek"
"48001","Buffalo Gap"
"57074","Buffalo Gap"
"3427","Buffalo Grove"
"185202","Buffalo Head Prairie"
"47452","Buffalo Junction"
"56724","Buffalo Lake"
"30590","Buffalo Mills"
"40278","Buffalo Narrows"
"185905","Buffalo Point"
"57464","Buffalo Prairie"
"97802","Buffalo River"
"54675","Buffalo Valley"
"225764","Buffard"
"220262","Buffieres"
"220263","Buffon"
"82432","Bufleben"
"60001","Buford"
"7033","Buford"
"64735","Buftea"
"92062","Bugac"
"242964","Bugaj"
"94950","Bugaldie"
"163957","Bugalhos"
"168774","Bugallido"
"227471","Bugarach"
"172756","Bugarra"
"160696","Bugayong"
"254466","Bugbrooke"
"228361","Bugeat"
"168609","Bugedo"
"171591","Buger"
"77079","Bugewitz"
"21312","Buggenhout"
"158849","Buggenum"
"153345","Buggiano"
"81819","Buggingen"
"253682","Bugle"
"153968","Buglio In Monte"
"217933","Bugnein"
"232623","Bugnicourt"
"224364","Bugnieres"
"160551","Bugo"
"244887","Bugoeynes"
"64186","Bugojno"
"257337","Bugotak"
"166651","Bugry"
"243850","Bugsukan"
"48982","Bugulma"
"166890","Buguruslan"
"92992","Bugyi"
"160284","Buhisan"
"35426","Buhl"
"36937","Buhl"
"216953","Buhl"
"44475","Buhl"
"16567","Buhl"
"229079","Buhl-Lorraine"
"82433","Buhla"
"78541","Buhlenberg"
"247663","Buhler"
"6222","Buhler"
"248717","Buhovo"
"65147","Buhusi"
"185625","Buick"
"237285","Buicourt"
"11042","Buies Creek"
"237286","Buigny-Les-Gamaches"
"253984","Builth Wells"
"96283","Builyan"
"145601","Buin"
"157968","Buinen"
"157969","Buinerveen"
"64562","Buinsk"
"144196","Buique"
"237287","Buire-Courcelles"
"232624","Buire-Le-Sec"
"237288","Buironfosse"
"240722","Buis-Les-Baronnies"
"239910","Buissard"
"141786","Buissenal"
"229080","Buissoncourt"
"142649","Buissonville"
"232625","Buissy"
"159123","Buitenkaag"
"158170","Buitenpost"
"170639","Buitrago De Lozoya"
"260291","Buivalove"
"256822","Buivydiskes"
"174456","Buix"
"141058","Buizingen"
"246063","Buja"
"92894","Bujak"
"169202","Bujalance"
"228362","Bujaleuf"
"173045","Bujaraloz"
"144062","Bujaru"
"146118","Buje"
"102308","Bujesily"
"166091","Bujoreni"
"44308","Bujumbura"
"41540","Buk"
"160747","Bukal"
"41544","Bukavu"
"141059","Buken"
"42565","Bukhara"
"149443","Bukit"
"260487","Bukit Mertajam"
"46178","Bukittinggi"
"92179","Bukkabrany"
"92180","Bukkaranyos"
"92683","Bukkszek"
"92181","Bukkszentkereszt"
"256165","Bukkszentmarton"
"92182","Bukkzserc"
"101982","Bukova"
"101841","Bukovec"
"101377","Bukovinka"
"260406","Bukovluk"
"102533","Bukovno"
"260362","Bukovo"
"161009","Bukowiec"
"43580","Bukowina Tatrzanska"
"242667","Bukowno"
"162000","Bukowsko"
"258673","Bukulmez"
"160229","Bula"
"160351","Bulacan"
"29412","Bulach"
"160139","Bulacnin"
"94951","Bulahdelah"
"258683","Bulak"
"160505","Bulala"
"55138","Bulan"
"167156","Bulanash"
"47789","Bulancak"
"63819","Bulandshahr"
"47751","Bulanik"
"244018","Bulaon"
"160285","Bulasa"
"243562","Bulat-Pestivien"
"43416","Bulawayo"
"256892","Bulboaca"
"165207","Bulbucata"
"176104","Bulbul"
"261019","Bulciago"
"220264","Bulcy"
"175642","Buldan"
"148731","Buldana"
"258594","Bulduk"
"149453","Buleleng"
"221678","Buleon"
"94952","Bulga"
"165968","Bulgarus"
"52096","Bulger"
"229081","Bulgneville"
"247264","Bulgurlu"
"101378","Bulhary"
"257872","Bulhary"
"219290","Bulhon"
"160185","Bulihan"
"160264","Bulihan"
"65594","Bulimba"
"255935","Bulkington"
"161608","Bulkowo"
"187391","Bull Arm"
"96914","Bull Creek"
"186368","Bull Lake"
"59114","Bull Shoals"
"97803","Bulla"
"30672","Bullard"
"98953","Bullaring"
"97804","Bullarto"
"170881","Bullas"
"94953","Bullawa Creek"
"78542","Bullay"
"62991","Bulle"
"225765","Bulle"
"232626","Bullecourt"
"64725","Bulleen"
"97805","Bullengarook"
"80040","Bullenkuhlen"
"237289","Bulles"
"174881","Bullet"
"57059","Bullhead"
"7027","Bullhead City"
"94954","Bulli"
"94955","Bulliac"
"229082","Bulligny"
"142165","Bullingen"
"97806","Bullioh"
"253208","Bullion"
"173271","Bullmark"
"53687","Bullock"
"222881","Bullou"
"244237","Bulls"
"186369","Bulls Creek"
"1099","Bulls Gap"
"98954","Bullsbrook"
"97807","Bullumwaal"
"51484","Bullville"
"240723","Bully"
"62849","Bully-Les-Mines"
"96284","Bullyard"
"254765","Bulmer"
"97808","Buln Buln"
"97809","Buln Buln East"
"145520","Bulnes"
"190834","Bulowice"
"57686","Bulpitt"
"141573","Bulskamp"
"229083","Bult"
"154055","Bultei"
"167478","Bultfontein"
"160552","Bulua"
"160584","Buluangan"
"248305","Bulukumpa"
"258651","Bulut"
"8992","Bulverde"
"160070","Bulwang"
"255536","Bulwell"
"96285","Bulwer"
"247794","Bulyea"
"98955","Bulyee"
"164552","Bulz"
"154056","Bulzi"
"174050","Bumbach"
"94956","Bumbaldry"
"94957","Bumberry"
"65215","Bumbesti-Jiu"
"47104","Bumbin"
"149661","Bumiayu"
"244939","Bumijo"
"47178","Bumpass"
"54515","Bumpus Mills"
"38238","Buna"
"169948","Bunales"
"160470","Bunawan"
"97810","Bunbartha"
"96286","Bunburra"
"20657","Bunbury"
"37084","Bunceton"
"220265","Buncey"
"18139","Bunch"
"259362","Bunclody"
"44077","Buncombe"
"259280","Buncrana"
"20733","Bundaberg"
"259878","Bundaberg North"
"97811","Bundalaguah"
"43748","Bundall"
"97812","Bundalong"
"65617","Bundamba"
"94958","Bundanoon"
"94959","Bundarra"
"43897","Bunde"
"158850","Bunde"
"77729","Bunde"
"94960","Bundeena"
"41756","Bundella"
"78543","Bundenbach"
"78544","Bundenthal"
"149045","Bundi"
"97813","Bunding"
"94961","Bundook"
"3716","Bundoora"
"75660","Bundorf"
"165870","Bunesti"
"97814","Bung Bong"
"96287","Bungadoo"
"97815","Bungalally"
"97816","Bungaree"
"49126","Bungay"
"97817","Bungeet"
"94962","Bungendore"
"97818","Bungil"
"94963","Bungonia"
"22984","Bungotakada"
"94964","Bungowannah"
"160230","Bungsuan"
"94965","Bungwahl"
"162889","Bunheiro"
"165257","Bunila"
"97819","Buninyong"
"65443","Bunkeflostrand"
"37249","Bunker"
"30772","Bunker Hill"
"58369","Bunker Hill"
"36447","Bunker Hill"
"37949","Bunker Hill"
"34333","Bunkerville"
"34048","Bunkie"
"21199","Bunkyo"
"245620","Bunkyo"
"50044","Bunn"
"94966","Bunnaloo"
"94967","Bunnan"
"157970","Bunne"
"36249","Bunnell"
"25075","Bunnik"
"53768","Bunnlevel"
"247788","Bunnythorpe"
"226853","Buno-Bonnevaux"
"29568","Bunol"
"52097","Bunola"
"141060","Bunsbeek"
"25076","Bunschoten-Spakenburg"
"80041","Bunsoh"
"164553","Buntesti"
"41954","Buntingford"
"243916","Bunuanan"
"171013","Bunuel"
"217934","Bunus"
"94968","Bunyah"
"187392","Bunyans Cove"
"97820","Bunyip"
"149741","Bunyu"
"238811","Bunzac"
"29311","Buochs"
"258776","Buon Ho"
"63349","Buon Me Thuot"
"153804","Buonabitacolo"
"154471","Buonacquisto"
"150745","Buonalbergo"
"175117","Buonas"
"153930","Buonconvento"
"248067","Buonopane"
"151440","Buonvicino"
"239911","Buoux"
"259915","Burakin"
"151671","Burana"
"143037","Buranhem"
"154890","Burano"
"39165","Buras"
"251762","Buraydah"
"216954","Burbach"
"43410","Burbach"
"1239","Burbank"
"16404","Burbank"
"38720","Burbank"
"16889","Burbank"
"50271","Burbank"
"56969","Burbank"
"232627","Burbure"
"151024","Burcei"
"168610","Burcena"
"91597","Burchak"
"58463","Burchard"
"175008","Burchen"
"140971","Burcht"
"240724","Burcin"
"233808","Burcy"
"257214","Burda"
"42402","Burden"
"51236","Burdenbach"
"185203","Burdett"
"24136","Burdett"
"58348","Burdett"
"38843","Burdette"
"58218","Burdick"
"240725","Burdignes"
"240726","Burdignin"
"55088","Burdine"
"142166","Burdinne"
"47768","Burdur"
"63876","Burdwan"
"257282","Burdy"
"174457","Bure"
"233809","Bure"
"220266","Bure-Les-Templiers"
"65528","Bureaa"
"33923","Bureau"
"98956","Burekup"
"170582","Burela"
"174553","Buren"
"35829","Buren"
"45350","Buren"
"174051","Buren An Der Aare"
"233810","Bures"
"235133","Bures-En-Bray"
"233811","Bures-Les-Monts"
"233812","Bures-Sur-Dives"
"12157","Bures-Sur-Yvette"
"173046","Bureta"
"166826","Burevestnik"
"229084","Burey-En-Vaux"
"229085","Burey-La-Cote"
"159986","Burfjord"
"251792","Burford"
"47159","Burfordville"
"34753","Burg"
"230810","Burg"
"80725","Burg"
"77080","Burg Stargard"
"173157","Burganes De Valverde"
"217935","Burgaronne"
"39230","Burgas"
"149941","Burgata"
"163396","Burgau"
"40488","Burgau"
"94392","Burgau"
"7270","Burgaw"
"243063","Burgberg Im Allgaeu"
"75661","Burgbernheim"
"78545","Burgbrohl"
"41187","Burgdorf"
"43888","Burgdorf"
"40125","Burgebrach"
"78546","Burgen"
"187393","Burgeo"
"159124","Burgerbrug"
"167427","Burgersdorp"
"261111","Burgersfort"
"159125","Burgerveen"
"47176","Burgess"
"39730","Burgess Hill"
"15580","Burgessville"
"11033","Burgettstown"
"75662","Burggen"
"247486","Burgh-Haamstede"
"40066","Burghaslach"
"76885","Burghaun"
"41075","Burghausen"
"255456","Burghclere"
"253599","Burghead"
"46144","Burgheim"
"253887","Burghfield"
"55474","Burghill"
"225766","Burgille"
"36607","Burgin"
"150111","Burgio"
"174052","Burgistein"
"81185","Burgkemnitz"
"28935","Burgkirchen"
"243089","Burgkirchen An Der Alz"
"43941","Burgkunstadt"
"78547","Burglahr"
"75663","Burglauer"
"174563","Burglen"
"252466","Burglen"
"246051","Burglen"
"40469","Burglengenfeld"
"228363","Burgnac"
"80726","Burgneudorf"
"162890","Burgo"
"45105","Burgo De Osma"
"75664","Burgoberbach"
"168166","Burgohondo"
"55363","Burgoon"
"154057","Burgos"
"160626","Burgos"
"157670","Burgos"
"7497","Burgos"
"187394","Burgoynes Cove"
"75665","Burgpreppach"
"161846","Burgrabice"
"81820","Burgrieden"
"38141","Burgsalach"
"81186","Burgscheidungen"
"78548","Burgschwalbach"
"75666","Burgsinn"
"78549","Burgsponheim"
"41728","Burgstadt"
"81821","Burgstetten"
"35706","Burgsvik"
"75667","Burgthann"
"171014","Burguete"
"172030","Burguillos"
"172590","Burguillos De Toledo"
"168407","Burguillos Del Cerro"
"248919","Burgwedel"
"81187","Burgwerben"
"158171","Burgwerd"
"75668","Burgwindheim"
"220267","Burgy"
"47756","Burhaniye"
"63853","Burhanpur"
"145131","Buri"
"152003","Buriano"
"154310","Buriasco"
"238812","Burie"
"244734","Burim-Dong"
"44597","Burin"
"187395","Burin Bay Arm"
"163530","Burinhosa"
"63681","Buriram"
"145132","Buritama"
"143416","Buriti Alegre"
"252317","Buriti Dos Lopes"
"143038","Buritirama"
"143576","Buritis"
"145133","Buritizal"
"143577","Buritizeiro"
"243425","Burjassot"
"165258","Burjuc"
"75669","Burk"
"75670","Burkardroth"
"80727","Burkau"
"34549","Burkburnett"
"51674","Burke"
"8121","Burke"
"38022","Burke"
"81188","Burkersroda"
"53159","Burkes Garden"
"579","Burkesville"
"55709","Burket"
"41659","Burketown"
"59558","Burkett"
"55565","Burkettsville"
"59464","Burkeville"
"53048","Burkeville"
"80728","Burkhardtsdorf"
"52837","Burkittsville"
"260295","Burkivtsi"
"35173","Burks Falls"
"148948","Burla"
"62057","Burlada"
"42485","Burladingen"
"230811","Burlats"
"65556","Burleigh"
"37696","Burleigh Heads"
"8433","Burleson"
"15263","Burley"
"60808","Burley"
"254014","Burley In Wharfedale"
"44740","Burlingame"
"3902","Burlingame"
"51608","Burlingham"
"886","Burlington"
"963","Burlington"
"11400","Burlington"
"4680","Burlington"
"23811","Burlington"
"53626","Burlington"
"59524","Burlington"
"64958","Burlington"
"187396","Burlington"
"350","Burlington"
"3988","Burlington"
"55738","Burlington"
"57221","Burlington"
"11856","Burlington"
"1523","Burlington"
"1616","Burlington"
"1598","Burlington"
"52682","Burlington"
"59252","Burlington"
"696","Burlington"
"3318","Burlington"
"21074","Burlington"
"8987","Burlington"
"51763","Burlington Flats"
"35952","Burlington Junction"
"54596","Burlison"
"51012","Burna"
"2947","Burnaby"
"220268","Burnand"
"242748","Burneside"
"34550","Burnet"
"45271","Burnett"
"96288","Burnett Heads"
"49716","Burnettsville"
"225767","Burnevillers"
"15121","Burney"
"61174","Burneyville"
"6452","Burnham"
"91371","Burnham"
"34106","Burnham"
"48424","Burnham-On-Sea"
"216955","Burnhaupt-Le-Bas"
"216956","Burnhaupt-Le-Haut"
"2259","Burnie"
"15701","Burnips"
"37871","Burnley"
"190786","Burnley"
"254385","Burnopfield"
"63869","Burnpur"
"60002","Burns"
"58219","Burns"
"8704","Burns"
"59877","Burns"
"30570","Burns"
"187397","Burns Cove"
"9235","Burns Flat"
"18476","Burns Lake"
"55278","Burnside"
"36360","Burnside"
"244794","Burnside"
"187398","Burnside"
"52242","Burnside"
"65011","Burnside"
"243461","Burnside"
"186370","Burnsville"
"4995","Burnsville"
"51235","Burnsville"
"5953","Burnsville"
"46236","Burnsville"
"52482","Burnt Cabins"
"62024","Burnt Church"
"186371","Burnt Church First Nation"
"186372","Burnt Hill"
"16183","Burnt Hills"
"187399","Burnt Islands Blp"
"187400","Burnt Point Bdv"
"30215","Burnt Prairie"
"60610","Burnt Ranch"
"253587","Burntisland"
"186373","Burntland Brook"
"49066","Burntwood"
"54303","Burnwell"
"244157","Burol I"
"154311","Burolo"
"245762","Buron"
"252039","Buronga"
"154844","Buronzo"
"217936","Buros"
"186374","Burpee"
"65550","Burpengary"
"58464","Burr"
"52868","Burr Hill"
"58236","Burr Oak"
"20329","Burr Oak"
"96915","Burra"
"98957","Burracoppin"
"94969","Burradoo"
"94970","Burraga"
"94971","Burragate"
"97821","Burramine South"
"94972","Burraneer"
"94973","Burrapine"
"94974","Burrawang"
"16112","Burrel"
"94975","Burrell Creek"
"94976","Burren Junction"
"168775","Burres"
"35399","Burriana"
"94977","Burrier"
"251898","Burrill Lake"
"94978","Burringbar"
"254868","Burrington"
"55739","Burrows"
"30250","Burrton"
"96289","Burrum"
"94979","Burrumbuttock"
"78550","Burrweiler"
"254667","Burry Port"
"12334","Bursa"
"233813","Bursard"
"41737","Burscheid"
"65785","Burseryd"
"91611","Burshtyn"
"174882","Bursinel"
"41144","Bursins"
"255250","Burslem"
"60584","Burson"
"141358","Burst"
"44045","Burstadt"
"247744","Burstall"
"254921","Burstall"
"253521","Burstow"
"55916","Burt"
"13701","Burt"
"51929","Burt"
"56039","Burt Lake"
"75671","Burtenbach"
"229086","Burthecourt-Aux-Chenes"
"259707","Burtnieki"
"59643","Burton"
"10104","Burton"
"11768","Burton"
"9231","Burton"
"185626","Burton"
"53587","Burton"
"186375","Burton"
"255507","Burton Latimer"
"255102","Burton Pidsea"
"35505","Burton Upon Trent"
"229087","Burtoncourt"
"7829","Burtonsville"
"10768","Burtonwood"
"65857","Burtrask"
"56854","Burtrum"
"186376","Burtts Corner"
"172591","Burujon"
"61970","Burum"
"170081","Burunchel"
"256923","Burutu"
"253719","Burwash"
"77730","Burweg"
"35727","Burwell"
"91372","Burwood"
"94980","Burwood"
"4005","Burwood"
"43208","Burwood East"
"141787","Bury"
"7519","Bury"
"237290","Bury"
"261432","Bury"
"32675","Bury Saint Edmunds"
"91755","Buryn"
"139944","Burzaco"
"161148","Burzenin"
"240727","Burzet"
"220269","Burzy"
"237291","Bus-La-Mesiere"
"235134","Bus-Saint-Remy"
"152825","Busachi"
"151917","Busalla"
"14711","Busan"
"246480","Busana"
"154312","Busano"
"185204","Busby"
"34214","Busby"
"94981","Busbys Flat"
"151274","Busca"
"168776","Buscas"
"243276","Buscate"
"154035","Buscemi"
"150675","Busche"
"77081","Buschvitz"
"216957","Buschwiller"
"247807","Buscoldo"
"80042","Busdorf"
"44055","Buseck"
"78551","Busenberg"
"78552","Busenhausen"
"80043","Busenwurth"
"248237","Buseok-Myeon"
"18026","Bush"
"58725","Bush"
"167600","Bushbuckridge"
"255307","Bushbury"
"44678","Bushehr"
"32676","Bushey"
"97822","Bushfield"
"46653","Bushkill"
"38206","Bushland"
"252048","Bushland Beach"
"255625","Bushley"
"254985","Bushmills"
"16836","Bushnell"
"36253","Bushnell"
"58666","Bushnell"
"47454","Bushton"
"260304","Bushtyno"
"52757","Bushwood"
"97320","Bushy Park"
"232628","Busigny"
"258143","Busince"
"91676","Busk"
"17278","Buskirk"
"40980","Busko-Zdroj"
"75155","Buskow"
"222882","Busloup"
"39880","Busnago"
"232629","Busnes"
"66217","Busot"
"248273","Busovaca"
"230812","Busque"
"238813","Bussac-Foret"
"152063","Bussana"
"229088","Bussang"
"220270","Busseaut"
"37798","Busselton"
"219291","Busseol"
"247110","Busserach"
"39990","Bussero"
"217937","Busserolles"
"219292","Busset"
"153299","Busseto"
"36373","Bussey"
"153047","Bussi Officine"
"153048","Bussi Sul Tirino"
"217938","Bussiere-Badil"
"228364","Bussiere-Boffy"
"228365","Bussiere-Dunoise"
"228366","Bussiere-Galant"
"228367","Bussiere-Nouvelle"
"228368","Bussiere-Poitevine"
"228369","Bussiere-Saint-Georges"
"240728","Bussieres"
"225768","Bussieres"
"219293","Bussieres-Et-Pruns"
"260660","Bussigny-Pres-Lausanne"
"151084","Busso"
"34814","Bussolengo"
"154313","Bussoleno"
"224365","Busson"
"237292","Bussu"
"25020","Bussum"
"225769","Bussurel"
"237293","Bussus-Bussuel"
"237294","Bussy"
"222883","Bussy"
"240729","Bussy-Albieux"
"220271","Bussy-En-Othe"
"229089","Bussy-La-Cote"
"220272","Bussy-La-Pesle"
"224366","Bussy-Le-Chateau"
"220273","Bussy-Le-Grand"
"224367","Bussy-Le-Repos"
"237295","Bussy-Les-Daours"
"237296","Bussy-Les-Poix"
"224368","Bussy-Lettree"
"62775","Bussy-Saint-Georges"
"226854","Bussy-Saint-Martin"
"216958","Bust"
"157290","Bustamante"
"150021","Bustan Hagalil"
"170640","Bustarviejo"
"102534","Bustehrad"
"65205","Busteni"
"171707","Bustillo"
"173158","Bustillo Del Oro"
"140545","Bustinza"
"171708","Bustiyerro"
"24789","Busto Arsizio"
"168611","Busto De Bureba"
"65990","Busto Garolfo"
"162891","Bustos"
"216959","Buswiller"
"55139","Busy"
"225770","Busy"
"20388","Butare"
"261009","Butchers Creek"
"96916","Bute"
"165356","Butea"
"164443","Buteni"
